Order ID,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode,Order Date,CustomerName,State,City,Year-Month
B-26222,4708,696,14,Electronics,Electronic Games,Credit Card,29-06-2022,Carol Mitchell,Illinois,Chicago,2022-06
B-26222,8089,3132,17,Furniture,Chairs,COD,29-06-2022,Carol Mitchell,Illinois,Chicago,2022-06
B-25316,5462,673,12,Electronics,Printers,Debit Card,03-11-2022,John Thompson,Texas,Austin,2022-11
B-25507,6392,444,18,Electronics,Electronic Games,Credit Card,28-11-2023,Debra Rodriguez,Florida,Tampa,2023-11
B-25846,8706,1724,3,Electronics,Electronic Games,Debit Card,25-04-2020,Erin Vasquez,Florida,Orlando,2020-04
B-25763,2349,319,4,Office Supplies,Pens,UPI,18-01-2022,Clayton Lara,Florida,Miami,2022-01
B-25763,8220,3882,14,Furniture,Chairs,UPI,18-01-2022,Clayton Lara,Florida,Miami,2022-01
B-25763,2379,279,7,Furniture,Chairs,Debit Card,18-01-2022,Clayton Lara,Florida,Miami,2022-01
B-25763,7377,2049,4,Office Supplies,Markers,UPI,18-01-2022,Clayton Lara,Florida,Miami,2022-01
B-25465,717,158,16,Furniture,Tables,Credit Card,23-03-2022,Tony Ray,Ohio,Cleveland,2022-03
B-25465,717,158,16,Furniture,Tables,Credit Card,24-06-2020,Steven Frey,Florida,Miami,2020-06
B-25465,717,158,16,Furniture,Tables,Credit Card,23-12-2022,Stephanie Leonard,New York,Buffalo,2022-12
B-25465,717,158,16,Furniture,Tables,Credit Card,24-11-2024,Crystal Chambers,New York,New York City,2024-11
B-25465,717,158,16,Furniture,Tables,Credit Card,06-11-2020,Robert White,Florida,Orlando,2020-11
B-25465,717,158,16,Furniture,Tables,Credit Card,24-10-2023,Sylvia Barron,New York,Rochester,2023-10
B-25465,508,177,17,Furniture,Sofas,UPI,23-03-2022,Tony Ray,Ohio,Cleveland,2022-03
B-25465,508,177,17,Furniture,Sofas,UPI,24-06-2020,Steven Frey,Florida,Miami,2020-06
B-25465,508,177,17,Furniture,Sofas,UPI,23-12-2022,Stephanie Leonard,New York,Buffalo,2022-12
B-25465,508,177,17,Furniture,Sofas,UPI,24-11-2024,Crystal Chambers,New York,New York City,2024-11
B-25465,508,177,17,Furniture,Sofas,UPI,06-11-2020,Robert White,Florida,Orlando,2020-11
B-25465,508,177,17,Furniture,Sofas,UPI,24-10-2023,Sylvia Barron,New York,Rochester,2023-10
B-26352,9382,1085,3,Electronics,Printers,Debit Card,18-07-2023,Marcus Brown,Illinois,Chicago,2023-07
B-26352,9382,1085,3,Electronics,Printers,Debit Card,16-05-2022,Annette Pierce,New York,Rochester,2022-05
B-26352,4936,576,19,Furniture,Tables,COD,18-07-2023,Marcus Brown,Illinois,Chicago,2023-07
B-26352,4936,576,19,Furniture,Tables,COD,16-05-2022,Annette Pierce,New York,Rochester,2022-05
B-26528,2663,64,19,Furniture,Sofas,COD,16-06-2024,Donald Hernandez,California,San Francisco,2024-06
B-26528,2663,64,19,Furniture,Sofas,COD,23-10-2021,Megan Davis,Ohio,Cleveland,2021-10
B-26670,5151,1680,5,Electronics,Printers,EMI,22-10-2022,Robert Brooks,Texas,Houston,2022-10
B-25331,2514,95,8,Office Supplies,Pens,UPI,17-07-2023,Miguel Alvarez,New York,Rochester,2023-07
B-25832,6129,2976,2,Electronics,Laptops,EMI,24-02-2025,Jennifer Arnold,New York,New York City,2025-02
B-25832,4395,1663,3,Furniture,Bookcases,COD,24-02-2025,Jennifer Arnold,New York,New York City,2025-02
B-25897,5393,2642,8,Furniture,Chairs,UPI,07-03-2021,Jessica Blankenship,Ohio,Cincinnati,2021-03
B-25713,2280,509,8,Electronics,Phones,Credit Card,03-01-2021,Peggy Campos,New York,Buffalo,2021-01
B-25065,6596,1439,9,Office Supplies,Paper,Debit Card,03-05-2023,Craig Ortega,Ohio,Cincinnati,2023-05
B-25949,4510,1896,5,Office Supplies,Paper,EMI,25-10-2023,Johnny Simon,California,Los Angeles,2023-10
B-26033,6077,2378,18,Electronics,Phones,COD,21-08-2022,Keith Brooks,New York,New York City,2022-08
B-26017,5379,2510,17,Electronics,Printers,COD,16-04-2022,Jason Martinez,Ohio,Columbus,2022-04
B-26926,4629,1660,16,Office Supplies,Markers,EMI,02-04-2023,Steven Herrera,California,San Diego,2023-04
B-26258,2710,555,20,Electronics,Laptops,Debit Card,21-10-2024,Beverly Lamb,Illinois,Chicago,2024-10
B-26258,3224,1018,14,Office Supplies,Binders,UPI,21-10-2024,Beverly Lamb,Illinois,Chicago,2024-10
B-26240,8042,936,15,Office Supplies,Markers,EMI,09-07-2021,Michael Williams,Illinois,Springfield,2021-07
B-26240,8042,936,15,Office Supplies,Markers,EMI,08-04-2022,Zachary Carpenter,California,Los Angeles,2022-04
B-26922,3957,151,10,Office Supplies,Binders,EMI,30-04-2022,Timothy Baker,Texas,Austin,2022-04
B-26894,8769,3178,16,Office Supplies,Markers,Debit Card,20-01-2023,Adam James,Illinois,Chicago,2023-01
B-25330,2957,917,16,Office Supplies,Pens,Debit Card,17-11-2024,Katrina Wood,Illinois,Chicago,2024-11
B-26288,5344,2607,6,Office Supplies,Paper,Debit Card,23-04-2022,James Murray,Texas,Dallas,2022-04
B-26288,5344,2607,6,Office Supplies,Paper,Debit Card,18-02-2025,Mr. Nathaniel Reeves,New York,Rochester,2025-02
B-25228,6061,2121,19,Electronics,Laptops,EMI,27-05-2021,Jodi Wood,Ohio,Cleveland,2021-05
B-25228,6061,2121,19,Electronics,Laptops,EMI,17-01-2022,Dr. Thomas Peterson,California,San Diego,2022-01
B-26457,5376,1928,7,Furniture,Tables,Credit Card,15-01-2025,Mario Hall,New York,New York City,2025-01
B-25790,2792,1008,8,Electronics,Printers,COD,14-02-2021,Justin Rosales,Florida,Miami,2021-02
B-25868,2944,249,5,Office Supplies,Binders,Credit Card,31-08-2024,Autumn Lee,Ohio,Columbus,2024-08
B-25868,2944,249,5,Office Supplies,Binders,Credit Card,26-12-2022,Victoria Duran,Texas,Dallas,2022-12
B-25381,4220,945,13,Office Supplies,Markers,EMI,21-03-2024,Barry Garcia,Illinois,Springfield,2024-03
B-25381,4220,945,13,Office Supplies,Markers,EMI,15-12-2020,Dawn Webb,Illinois,Peoria,2020-12
B-25153,8526,1704,4,Office Supplies,Binders,Debit Card,21-03-2023,Patricia Sanford,Texas,Austin,2023-03
B-26576,8218,1430,19,Furniture,Bookcases,Credit Card,08-06-2023,William Walters,California,San Francisco,2023-06
B-26526,599,265,4,Electronics,Phones,Credit Card,17-07-2022,Emma Scott,New York,Buffalo,2022-07
B-26526,599,265,4,Electronics,Phones,Credit Card,05-12-2024,Sabrina Buckley,New York,Rochester,2024-12
B-26526,2727,543,10,Furniture,Bookcases,Credit Card,17-07-2022,Emma Scott,New York,Buffalo,2022-07
B-26526,2727,543,10,Furniture,Bookcases,Credit Card,05-12-2024,Sabrina Buckley,New York,Rochester,2024-12
B-25819,2589,605,11,Office Supplies,Pens,EMI,02-11-2023,Robert Rojas,California,San Francisco,2023-11
B-25819,2589,605,11,Office Supplies,Pens,EMI,05-10-2024,Eric Johnson,Ohio,Cleveland,2024-10
B-25698,3776,1100,9,Electronics,Electronic Games,EMI,13-11-2022,Heather Parker,Texas,Austin,2022-11
B-25698,3776,1100,9,Electronics,Electronic Games,EMI,28-12-2022,Thomas Matthews,Illinois,Peoria,2022-12
B-26820,5402,1666,12,Furniture,Bookcases,EMI,26-02-2025,Kimberly Beard,Ohio,Cleveland,2025-02
B-25396,5165,885,16,Office Supplies,Pens,EMI,12-11-2022,Lydia Donovan,Illinois,Peoria,2022-11
B-25396,4863,2394,4,Furniture,Bookcases,EMI,12-11-2022,Lydia Donovan,Illinois,Peoria,2022-11
B-25529,1626,258,15,Office Supplies,Pens,EMI,07-06-2021,Edward Johnson,Florida,Orlando,2021-06
B-26501,8851,3962,7,Furniture,Tables,EMI,26-09-2020,Ricky Smith,Florida,Miami,2020-09
B-26910,9680,3295,9,Furniture,Tables,COD,29-04-2024,Mr. Ralph Garcia Jr.,New York,Rochester,2024-04
B-26910,8468,3666,8,Office Supplies,Pens,UPI,29-04-2024,Mr. Ralph Garcia Jr.,New York,Rochester,2024-04
B-26910,4441,314,14,Furniture,Chairs,Debit Card,29-04-2024,Mr. Ralph Garcia Jr.,New York,Rochester,2024-04
B-25978,6622,2673,8,Furniture,Sofas,COD,10-04-2024,Malik Walker,New York,New York City,2024-04
B-26537,3260,207,17,Furniture,Tables,UPI,21-12-2023,Tanya Walker,California,San Diego,2023-12
B-25881,8709,2322,8,Furniture,Tables,Debit Card,02-05-2024,Sherri Ferguson DVM,Texas,Austin,2024-05
B-25881,8709,2322,8,Furniture,Tables,Debit Card,21-11-2024,Kristin Hart,California,San Francisco,2024-11
B-25237,5250,187,1,Office Supplies,Binders,COD,17-03-2022,Jim Johnson,Ohio,Cincinnati,2022-03
B-25237,5250,187,1,Office Supplies,Binders,COD,14-05-2023,David Hamilton,Texas,Houston,2023-05
B-26122,4116,921,20,Office Supplies,Paper,UPI,07-10-2024,Michael Jimenez,California,Los Angeles,2024-10
B-26122,4116,921,20,Office Supplies,Paper,UPI,08-09-2020,Angela Norman,Illinois,Springfield,2020-09
B-25709,1109,418,15,Office Supplies,Paper,UPI,19-08-2021,Denise Mcdaniel,California,Los Angeles,2021-08
B-26656,3573,562,7,Office Supplies,Pens,EMI,12-10-2022,Michael Rodriguez,New York,Rochester,2022-10
B-26656,3573,562,7,Office Supplies,Pens,EMI,23-05-2020,Matthew Huff,California,San Diego,2020-05
B-26656,3573,562,7,Office Supplies,Pens,EMI,18-04-2020,Linda Little,Florida,Tampa,2020-04
B-26656,8055,661,10,Electronics,Phones,EMI,12-10-2022,Michael Rodriguez,New York,Rochester,2022-10
B-26656,8055,661,10,Electronics,Phones,EMI,23-05-2020,Matthew Huff,California,San Diego,2020-05
B-26656,8055,661,10,Electronics,Phones,EMI,18-04-2020,Linda Little,Florida,Tampa,2020-04
B-25801,6829,2609,2,Electronics,Laptops,EMI,04-06-2022,Kerri Andrews,California,San Francisco,2022-06
B-25801,6390,3089,12,Office Supplies,Paper,COD,04-06-2022,Kerri Andrews,California,San Francisco,2022-06
B-25006,5831,1574,17,Office Supplies,Pens,Debit Card,16-11-2022,Jeffrey Johnson III,California,San Francisco,2022-11
B-25006,5831,1574,17,Office Supplies,Pens,Debit Card,18-07-2024,Daniel Dixon,California,San Diego,2024-07
B-25006,5831,1574,17,Office Supplies,Pens,Debit Card,16-07-2023,Tiffany Robinson,Florida,Miami,2023-07
B-26106,7952,3865,8,Furniture,Sofas,Debit Card,10-08-2020,Mr. Gregg Sawyer,Illinois,Peoria,2020-08
B-25789,3659,379,5,Furniture,Bookcases,UPI,22-06-2024,John Silva,California,Los Angeles,2024-06
B-26292,4183,1159,4,Office Supplies,Pens,Debit Card,13-07-2020,Nathan Moss,Illinois,Springfield,2020-07
B-25895,7478,1381,11,Electronics,Phones,EMI,16-04-2024,Donald Medina,Texas,Houston,2024-04
B-25813,702,238,9,Electronics,Phones,COD,13-03-2021,Charles Henderson,Florida,Tampa,2021-03
B-26863,4037,1494,15,Furniture,Chairs,EMI,01-04-2023,Brenda Davis,California,San Francisco,2023-04
B-25759,5014,2332,2,Furniture,Chairs,COD,10-11-2020,Leah Calderon,Illinois,Chicago,2020-11
B-26357,9879,4930,15,Electronics,Laptops,Debit Card,08-06-2023,Brandi Vasquez,New York,Rochester,2023-06
B-26819,8762,3502,1,Electronics,Phones,Debit Card,17-08-2021,Debra Richards,Florida,Tampa,2021-08
B-25502,8490,800,1,Office Supplies,Pens,EMI,24-05-2020,Tammy Day,New York,New York City,2020-05
B-25258,6951,164,10,Furniture,Sofas,UPI,12-08-2021,Sheila Clay,New York,Buffalo,2021-08
B-26878,1078,309,3,Electronics,Phones,Credit Card,03-09-2022,Nicholas Flores,Ohio,Cleveland,2022-09
B-26878,1078,309,3,Electronics,Phones,Credit Card,01-10-2020,Jasmin Jones,Illinois,Chicago,2020-10
B-25170,8560,2166,19,Office Supplies,Binders,EMI,27-05-2022,Matthew Gardner,Florida,Tampa,2022-05
B-25170,1031,318,20,Electronics,Electronic Games,UPI,27-05-2022,Matthew Gardner,Florida,Tampa,2022-05
B-26842,6402,2770,19,Office Supplies,Markers,Debit Card,10-03-2024,Joseph Perkins,Florida,Orlando,2024-03
B-26842,6402,2770,19,Office Supplies,Markers,Debit Card,05-10-2023,Ashley Adams MD,Florida,Orlando,2023-10
B-26842,5916,1594,19,Electronics,Printers,Debit Card,10-03-2024,Joseph Perkins,Florida,Orlando,2024-03
B-26842,5916,1594,19,Electronics,Printers,Debit Card,05-10-2023,Ashley Adams MD,Florida,Orlando,2023-10
B-26599,4015,1751,15,Furniture,Chairs,Debit Card,28-08-2022,Cheryl Stevens,California,San Francisco,2022-08
B-26599,4015,1751,15,Furniture,Chairs,Debit Card,08-09-2020,Jorge George,New York,New York City,2020-09
B-25705,9335,557,11,Electronics,Electronic Games,COD,27-04-2021,Ann Mooney,California,Los Angeles,2021-04
B-26366,4706,594,11,Office Supplies,Binders,COD,21-08-2021,James Mendoza,Ohio,Cleveland,2021-08
B-26366,4706,594,11,Office Supplies,Binders,COD,16-05-2021,Kaitlin Garrison,Ohio,Columbus,2021-05
B-26366,6584,371,6,Office Supplies,Markers,UPI,21-08-2021,James Mendoza,Ohio,Cleveland,2021-08
B-26366,6584,371,6,Office Supplies,Markers,UPI,16-05-2021,Kaitlin Garrison,Ohio,Columbus,2021-05
B-26116,6389,734,1,Furniture,Sofas,EMI,15-01-2022,Jeremy Jackson,Texas,Dallas,2022-01
B-26443,9869,4299,12,Electronics,Printers,Debit Card,21-03-2023,Dale Craig,California,San Diego,2023-03
B-26443,9869,4299,12,Electronics,Printers,Debit Card,28-12-2023,Joseph Hooper,New York,Buffalo,2023-12
B-25955,655,297,4,Office Supplies,Markers,Debit Card,15-02-2022,Alexander Adams,New York,Buffalo,2022-02
B-25955,655,297,4,Office Supplies,Markers,Debit Card,30-11-2023,Ashlee Mills,Florida,Orlando,2023-11
B-26383,798,308,10,Electronics,Phones,Debit Card,12-01-2023,Brittany Jenkins,New York,Buffalo,2023-01
B-26383,798,308,10,Electronics,Phones,Debit Card,19-05-2023,Eddie Gonzales,Ohio,Cleveland,2023-05
B-26383,7967,2504,13,Electronics,Printers,EMI,12-01-2023,Brittany Jenkins,New York,Buffalo,2023-01
B-26383,7967,2504,13,Electronics,Printers,EMI,19-05-2023,Eddie Gonzales,Ohio,Cleveland,2023-05
B-26999,3756,1318,5,Furniture,Tables,UPI,19-02-2024,Edward Valencia,Florida,Miami,2024-02
B-26712,5196,2477,1,Office Supplies,Markers,UPI,01-12-2021,Emma Bruce,Texas,Austin,2021-12
B-26712,6586,1794,19,Furniture,Bookcases,Debit Card,01-12-2021,Emma Bruce,Texas,Austin,2021-12
B-26066,6673,950,19,Office Supplies,Markers,EMI,19-12-2024,Carl Wade DDS,New York,Buffalo,2024-12
B-25996,714,232,14,Furniture,Tables,UPI,18-01-2023,Brandon Alvarado,Ohio,Columbus,2023-01
B-25996,714,232,14,Furniture,Tables,UPI,23-12-2020,Jennifer Clark,Texas,Austin,2020-12
B-26924,1083,501,6,Office Supplies,Pens,COD,28-02-2021,David Johnson,Texas,Austin,2021-02
B-25541,2401,1163,10,Furniture,Bookcases,UPI,04-05-2023,April Marquez,Ohio,Cleveland,2023-05
B-25541,2401,1163,10,Furniture,Bookcases,UPI,22-04-2020,Joseph Guerrero,California,Los Angeles,2020-04
B-25541,2401,1163,10,Furniture,Bookcases,UPI,13-08-2021,Michael Hanson,New York,Rochester,2021-08
B-25541,1045,267,11,Electronics,Phones,Debit Card,04-05-2023,April Marquez,Ohio,Cleveland,2023-05
B-25541,1045,267,11,Electronics,Phones,Debit Card,22-04-2020,Joseph Guerrero,California,Los Angeles,2020-04
B-25541,1045,267,11,Electronics,Phones,Debit Card,13-08-2021,Michael Hanson,New York,Rochester,2021-08
B-25196,7806,1127,1,Office Supplies,Markers,Credit Card,20-07-2023,William Hill,Texas,Dallas,2023-07
B-25855,5263,1743,19,Furniture,Sofas,Credit Card,28-08-2022,Kelsey Huber,Florida,Miami,2022-08
B-25071,6147,2526,6,Office Supplies,Pens,Debit Card,14-03-2023,Hailey Chandler,Texas,Dallas,2023-03
B-26159,7484,2871,15,Electronics,Phones,UPI,07-11-2023,Cheyenne Rose,Florida,Orlando,2023-11
B-26159,7484,2871,15,Electronics,Phones,UPI,16-04-2024,Richard Petersen,Illinois,Chicago,2024-04
B-26159,7700,2712,1,Furniture,Sofas,Credit Card,07-11-2023,Cheyenne Rose,Florida,Orlando,2023-11
B-26159,7700,2712,1,Furniture,Sofas,Credit Card,16-04-2024,Richard Petersen,Illinois,Chicago,2024-04
B-26228,8537,3586,13,Office Supplies,Markers,UPI,16-09-2022,Kathryn Gray,New York,Rochester,2022-09
B-25888,8858,3394,6,Furniture,Chairs,COD,31-10-2024,Victor Collins,California,San Diego,2024-10
B-25574,5313,2037,7,Electronics,Printers,Debit Card,25-11-2024,Jason Hernandez,California,San Francisco,2024-11
B-25574,5313,2037,7,Electronics,Printers,Debit Card,29-10-2021,Jacob Torres,Texas,Houston,2021-10
B-26938,3281,471,7,Furniture,Sofas,EMI,27-12-2023,Erin Hernandez,California,Los Angeles,2023-12
B-26938,3281,471,7,Furniture,Sofas,EMI,25-06-2023,Jacob Guzman,Illinois,Peoria,2023-06
B-26379,8681,2458,9,Office Supplies,Pens,Credit Card,01-09-2020,Mike Armstrong,New York,New York City,2020-09
B-26623,6195,1556,18,Furniture,Sofas,EMI,01-02-2025,Cindy Rowland,Illinois,Springfield,2025-02
B-25566,3877,481,16,Furniture,Chairs,Debit Card,22-07-2023,Kenneth Matthews,New York,Rochester,2023-07
B-25566,3877,481,16,Furniture,Chairs,Debit Card,04-02-2022,Susan Valdez,New York,New York City,2022-02
B-26740,9369,3297,6,Electronics,Printers,Debit Card,27-09-2023,Stephanie Manning,Florida,Orlando,2023-09
B-26740,9369,3297,6,Electronics,Printers,Debit Card,30-01-2025,Logan Galloway,New York,New York City,2025-01
B-26740,8680,4068,20,Electronics,Printers,Credit Card,27-09-2023,Stephanie Manning,Florida,Orlando,2023-09
B-26740,8680,4068,20,Electronics,Printers,Credit Card,30-01-2025,Logan Galloway,New York,New York City,2025-01
B-26740,3067,1475,8,Electronics,Laptops,UPI,27-09-2023,Stephanie Manning,Florida,Orlando,2023-09
B-26740,3067,1475,8,Electronics,Laptops,UPI,30-01-2025,Logan Galloway,New York,New York City,2025-01
B-25024,9002,4197,2,Office Supplies,Markers,EMI,15-01-2025,Christopher Stone,Ohio,Cincinnati,2025-01
B-25024,9002,4197,2,Office Supplies,Markers,EMI,28-03-2021,Megan Pitts,Ohio,Columbus,2021-03
B-26367,7105,2782,19,Office Supplies,Pens,COD,25-12-2021,Richard Gardner,Ohio,Columbus,2021-12
B-26353,5317,1345,18,Furniture,Chairs,Debit Card,03-02-2023,Samuel Moore,Ohio,Columbus,2023-02
B-26353,5317,1345,18,Furniture,Chairs,Debit Card,28-04-2023,Robert Stokes,Florida,Orlando,2023-04
B-26353,5317,1345,18,Furniture,Chairs,Debit Card,22-11-2024,Danielle Ramirez,California,San Francisco,2024-11
B-26353,6304,766,14,Furniture,Tables,EMI,03-02-2023,Samuel Moore,Ohio,Columbus,2023-02
B-26353,6304,766,14,Furniture,Tables,EMI,28-04-2023,Robert Stokes,Florida,Orlando,2023-04
B-26353,6304,766,14,Furniture,Tables,EMI,22-11-2024,Danielle Ramirez,California,San Francisco,2024-11
B-25742,9565,1691,3,Office Supplies,Paper,Debit Card,02-07-2024,Taylor White,Illinois,Springfield,2024-07
B-25742,8245,324,11,Office Supplies,Paper,EMI,02-07-2024,Taylor White,Illinois,Springfield,2024-07
B-26965,1592,480,13,Electronics,Laptops,Debit Card,18-01-2022,Jordan Krause,Ohio,Cleveland,2022-01
B-26038,8400,267,5,Electronics,Phones,Debit Card,08-10-2024,Kimberly King,Ohio,Columbus,2024-10
B-26038,4963,1254,15,Office Supplies,Paper,EMI,08-10-2024,Kimberly King,Ohio,Columbus,2024-10
B-25317,2472,211,5,Electronics,Printers,COD,21-06-2020,Sharon Russell,California,San Diego,2020-06
B-25970,9132,3096,14,Furniture,Chairs,Debit Card,14-12-2023,Kevin Cooper,Florida,Tampa,2023-12
B-25590,8305,1577,6,Office Supplies,Binders,Debit Card,16-12-2020,Darrell Ramos,New York,Rochester,2020-12
B-25580,1010,58,19,Electronics,Electronic Games,COD,15-03-2025,Dr. Terry Alvarado,Florida,Tampa,2025-03
B-25443,4544,1726,9,Electronics,Phones,EMI,21-08-2024,Kathy Wilson,Texas,Dallas,2024-08
B-25443,5900,1738,20,Electronics,Phones,UPI,21-08-2024,Kathy Wilson,Texas,Dallas,2024-08
B-25774,8861,3381,19,Office Supplies,Markers,Credit Card,27-05-2021,Brandon Le,California,San Diego,2021-05
B-26505,8158,2052,13,Electronics,Phones,Debit Card,21-09-2020,Mary Wright,Ohio,Cincinnati,2020-09
B-25163,3411,1704,14,Office Supplies,Pens,UPI,11-01-2025,Douglas Reynolds,California,Los Angeles,2025-01
B-26095,9406,1137,16,Office Supplies,Markers,UPI,20-10-2021,Leroy Harris,Texas,Houston,2021-10
B-26095,1156,74,15,Electronics,Printers,EMI,20-10-2021,Leroy Harris,Texas,Houston,2021-10
B-25768,5354,743,10,Furniture,Bookcases,UPI,19-10-2021,Ricardo Dixon,Illinois,Springfield,2021-10
B-25328,8780,3430,4,Electronics,Electronic Games,Credit Card,07-07-2024,Debra Smith,Texas,Austin,2024-07
B-25328,8780,3430,4,Electronics,Electronic Games,Credit Card,25-07-2023,Jasmine James,Texas,Austin,2023-07
B-26573,6783,3306,8,Furniture,Sofas,Debit Card,16-04-2020,Felicia Morton,Ohio,Columbus,2020-04
B-25138,1778,285,4,Office Supplies,Pens,Credit Card,04-07-2020,Sylvia Jenkins,New York,New York City,2020-07
B-26803,9399,1949,12,Electronics,Printers,UPI,16-05-2022,Elizabeth White,New York,Rochester,2022-05
B-26803,7957,965,4,Furniture,Sofas,Credit Card,16-05-2022,Elizabeth White,New York,Rochester,2022-05
B-25101,1638,661,13,Furniture,Chairs,EMI,25-11-2023,Steven Steele,Illinois,Springfield,2023-11
B-25827,1786,224,4,Furniture,Tables,COD,17-08-2021,Amanda Ramirez,Texas,Dallas,2021-08
B-25792,4751,781,9,Office Supplies,Paper,EMI,02-07-2023,Kyle Jackson,New York,Buffalo,2023-07
B-25646,8979,4477,4,Office Supplies,Paper,Credit Card,24-08-2020,Sharon Wilkins,Illinois,Chicago,2020-08
B-25043,2727,663,8,Electronics,Phones,Credit Card,07-11-2022,Austin Hammond,Florida,Miami,2022-11
B-26598,1093,397,17,Electronics,Printers,Credit Card,27-03-2024,Jessica Barajas,Illinois,Peoria,2024-03
B-26598,1093,397,17,Electronics,Printers,Credit Card,01-09-2024,Jamie Jimenez,New York,Buffalo,2024-09
B-26598,1093,397,17,Electronics,Printers,Credit Card,22-02-2022,James Carter,Ohio,Columbus,2022-02
B-26598,2636,88,11,Office Supplies,Paper,Debit Card,27-03-2024,Jessica Barajas,Illinois,Peoria,2024-03
B-26598,2636,88,11,Office Supplies,Paper,Debit Card,01-09-2024,Jamie Jimenez,New York,Buffalo,2024-09
B-26598,2636,88,11,Office Supplies,Paper,Debit Card,22-02-2022,James Carter,Ohio,Columbus,2022-02
B-26643,7344,2251,7,Electronics,Electronic Games,Debit Card,11-02-2022,John Williams,Florida,Miami,2022-02
B-26643,7306,1547,3,Office Supplies,Paper,COD,11-02-2022,John Williams,Florida,Miami,2022-02
B-26643,5832,2588,10,Electronics,Printers,COD,11-02-2022,John Williams,Florida,Miami,2022-02
B-25992,8572,2041,8,Furniture,Tables,EMI,27-05-2021,Alicia Oneill,Illinois,Springfield,2021-05
B-25992,8572,2041,8,Furniture,Tables,EMI,05-07-2023,Rebecca Huff,Illinois,Springfield,2023-07
B-25992,8572,2041,8,Furniture,Tables,EMI,27-10-2020,Diana Scott,California,San Diego,2020-10
B-25992,8059,1834,10,Electronics,Printers,Credit Card,27-05-2021,Alicia Oneill,Illinois,Springfield,2021-05
B-25992,8059,1834,10,Electronics,Printers,Credit Card,05-07-2023,Rebecca Huff,Illinois,Springfield,2023-07
B-25992,8059,1834,10,Electronics,Printers,Credit Card,27-10-2020,Diana Scott,California,San Diego,2020-10
B-25532,3661,436,13,Furniture,Sofas,EMI,26-01-2023,Brian Young,Texas,Austin,2023-01
B-25564,2451,342,8,Office Supplies,Paper,EMI,06-09-2021,Susan Wright,California,Los Angeles,2021-09
B-25564,2451,342,8,Office Supplies,Paper,EMI,12-11-2021,Kayla Banks,Ohio,Cincinnati,2021-11
B-25564,2451,342,8,Office Supplies,Paper,EMI,30-07-2024,Zachary Pierce,Texas,Houston,2024-07
B-26543,7067,1943,16,Furniture,Tables,Credit Card,15-03-2022,Nicolas Owen,California,San Francisco,2022-03
B-25976,4307,615,3,Electronics,Electronic Games,UPI,15-03-2024,Martha Carney,New York,New York City,2024-03
B-25976,4307,615,3,Electronics,Electronic Games,UPI,10-11-2020,Francisco Hicks,Illinois,Springfield,2020-11
B-25976,5694,1134,5,Furniture,Chairs,EMI,15-03-2024,Martha Carney,New York,New York City,2024-03
B-25976,5694,1134,5,Furniture,Chairs,EMI,10-11-2020,Francisco Hicks,Illinois,Springfield,2020-11
B-25929,962,298,18,Office Supplies,Binders,Credit Card,23-07-2022,Matthew Parker,Illinois,Springfield,2022-07
B-25497,2995,220,14,Furniture,Bookcases,Credit Card,13-09-2024,Paul Bryant,New York,Buffalo,2024-09
B-25497,2047,914,5,Office Supplies,Markers,Debit Card,13-09-2024,Paul Bryant,New York,Buffalo,2024-09
B-26735,2078,612,6,Electronics,Laptops,COD,25-01-2022,Bruce Dennis,Texas,Austin,2022-01
B-25036,2737,1253,3,Electronics,Printers,EMI,19-04-2021,Joseph Bates,New York,New York City,2021-04
B-25971,8194,2881,6,Office Supplies,Paper,Debit Card,18-07-2021,Kelly Pacheco,Texas,Houston,2021-07
B-25441,9914,3858,16,Furniture,Sofas,Credit Card,24-06-2022,Jeffrey Weber,New York,Buffalo,2022-06
B-25441,9914,3858,16,Furniture,Sofas,Credit Card,08-06-2024,Andrew Krueger,New York,Rochester,2024-06
B-25441,5470,292,7,Office Supplies,Pens,Debit Card,24-06-2022,Jeffrey Weber,New York,Buffalo,2022-06
B-25441,5470,292,7,Office Supplies,Pens,Debit Card,08-06-2024,Andrew Krueger,New York,Rochester,2024-06
B-25441,1496,662,17,Furniture,Bookcases,UPI,24-06-2022,Jeffrey Weber,New York,Buffalo,2022-06
B-25441,1496,662,17,Furniture,Bookcases,UPI,08-06-2024,Andrew Krueger,New York,Rochester,2024-06
B-25823,3228,476,9,Office Supplies,Paper,COD,29-09-2022,Kathleen Cox,New York,New York City,2022-09
B-25363,3918,749,8,Electronics,Laptops,Credit Card,10-05-2023,Jamie Bradley,California,San Diego,2023-05
B-25363,3918,749,8,Electronics,Laptops,Credit Card,02-05-2020,Robert Martinez,Texas,Houston,2020-05
B-26445,9921,1451,15,Furniture,Sofas,EMI,12-04-2021,Christopher Rogers,Illinois,Chicago,2021-04
B-26724,9694,4361,1,Furniture,Chairs,EMI,04-11-2023,Roberto Parrish,Illinois,Springfield,2023-11
B-25447,5028,1553,13,Office Supplies,Paper,EMI,04-05-2020,Amber Kennedy,Florida,Tampa,2020-05
B-26904,594,67,19,Office Supplies,Paper,Debit Card,10-09-2023,Maria Davis,New York,Buffalo,2023-09
B-26904,594,67,19,Office Supplies,Paper,Debit Card,05-01-2024,Terry Gilbert,Florida,Miami,2024-01
